"state_abbr","state_fips","county_fips","county_name","tract_code","stcotr_fips","city_name","metric_name","metric_number","group_name","group_number","num","denom","est","lci","uci","data_yr_type","geo_level","date_export","version"
DC,11,001,District of Columbia,010700,11001010700,Washington,Frequent mental distress,7,total population,1,-999,-999,9.3,8.5,10.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,010800,11001010800,Washington,Frequent mental distress,7,total population,1,-999,-999,17,15.2,18.8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,010900,11001010900,Washington,Frequent mental distress,7,total population,1,-999,-999,19.3,17,21.6,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,011000,11001011000,Washington,Frequent mental distress,7,total population,1,-999,-999,7,6.5,7.5,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,011100,11001011100,Washington,Frequent mental distress,7,total population,1,-999,-999,11.7,10.6,12.8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,000100,11001000100,Washington,Frequent physical distress,8,total population,1,-999,-999,5.6,5.1,6.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,000201,11001000201,Washington,Frequent physical distress,8,total population,1,-999,-999,7,6.2,7.8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,000202,11001000202,Washington,Frequent physical distress,8,total population,1,-999,-999,5.7,5.1,6.3,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,000300,11001000300,Washington,Frequent physical distress,8,total population,1,-999,-999,5.3,4.8,5.8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,000400,11001000400,Washington,Frequent physical distress,8,total population,1,-999,-999,7.2,6.4,8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,000501,11001000501,Washington,Frequent physical distress,8,total population,1,-999,-999,4.5,4,5,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,000502,11001000502,Washington,Frequent physical distress,8,total population,1,-999,-999,5.4,4.9,5.9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,000600,11001000600,Washington,Frequent physical distress,8,total population,1,-999,-999,6,5.5,6.5,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,000701,11001000701,Washington,Frequent physical distress,8,total population,1,-999,-999,6.6,6.1,7.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,000702,11001000702,Washington,Frequent physical distress,8,total population,1,-999,-999,6,5.2,6.8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,000801,11001000801,Washington,Frequent physical distress,8,total population,1,-999,-999,7.1,6.5,7.7,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,000802,11001000802,Washington,Frequent physical distress,8,total population,1,-999,-999,6.2,5.6,6.8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,000901,11001000901,Washington,Frequent physical distress,8,total population,1,-999,-999,6.4,5.6,7.2,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,000902,11001000902,Washington,Frequent physical distress,8,total population,1,-999,-999,6.7,5.9,7.5,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,001001,11001001001,Washington,Frequent physical distress,8,total population,1,-999,-999,5.8,5.2,6.4,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,001002,11001001002,Washington,Frequent physical distress,8,total population,1,-999,-999,6.9,6.1,7.7,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,001100,11001001100,Washington,Frequent physical distress,8,total population,1,-999,-999,6.2,5.8,6.6,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,001200,11001001200,Washington,Frequent physical distress,8,total population,1,-999,-999,5.5,5.1,5.9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,001301,11001001301,Washington,Frequent physical distress,8,total population,1,-999,-999,5,4.7,5.3,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,001302,11001001302,Washington,Frequent physical distress,8,total population,1,-999,-999,5.5,5,6,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,001401,11001001401,Washington,Frequent physical distress,8,total population,1,-999,-999,6.1,5.5,6.7,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,001402,11001001402,Washington,Frequent physical distress,8,total population,1,-999,-999,7.7,6.8,8.6,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,001500,11001001500,Washington,Frequent physical distress,8,total population,1,-999,-999,7,6.1,7.9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,001600,11001001600,Washington,Frequent physical distress,8,total population,1,-999,-999,7.3,6.6,8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,001702,11001001702,Washington,Frequent physical distress,8,total population,1,-999,-999,7.7,6.9,8.5,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,001803,11001001803,Washington,Frequent physical distress,8,total population,1,-999,-999,11.3,10.4,12.2,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,001804,11001001804,Washington,Frequent physical distress,8,total population,1,-999,-999,12.7,11.7,13.7,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,001901,11001001901,Washington,Frequent physical distress,8,total population,1,-999,-999,10.1,9.2,11,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,001902,11001001902,Washington,Frequent physical distress,8,total population,1,-999,-999,9.7,8.7,10.7,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,002001,11001002001,Washington,Frequent physical distress,8,total population,1,-999,-999,11,10,12,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,002002,11001002002,Washington,Frequent physical distress,8,total population,1,-999,-999,10,8.9,11.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,002101,11001002101,Washington,Frequent physical distress,8,total population,1,-999,-999,10.4,9.3,11.5,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,002102,11001002102,Washington,Frequent physical distress,8,total population,1,-999,-999,9.2,8,10.4,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,002201,11001002201,Washington,Frequent physical distress,8,total population,1,-999,-999,10,8.9,11.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,002202,11001002202,Washington,Frequent physical distress,8,total population,1,-999,-999,12.1,10.9,13.3,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,002301,11001002301,Washington,Frequent physical distress,8,total population,1,-999,-999,8.6,7.6,9.6,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,002302,11001002302,Washington,Frequent physical distress,8,total population,1,-999,-999,10.6,8.7,12.5,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,002400,11001002400,Washington,Frequent physical distress,8,total population,1,-999,-999,8.9,8,9.8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,002501,11001002501,Washington,Frequent physical distress,8,total population,1,-999,-999,11.4,10.2,12.6,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,002502,11001002502,Washington,Frequent physical distress,8,total population,1,-999,-999,9.2,8.4,10,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,002600,11001002600,Washington,Frequent physical distress,8,total population,1,-999,-999,6.9,6.2,7.6,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,002701,11001002701,Washington,Frequent physical distress,8,total population,1,-999,-999,8,7.1,8.9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,002702,11001002702,Washington,Frequent physical distress,8,total population,1,-999,-999,7.5,6.7,8.3,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,002801,11001002801,Washington,Frequent physical distress,8,total population,1,-999,-999,9.3,8.3,10.3,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,002802,11001002802,Washington,Frequent physical distress,8,total population,1,-999,-999,10,9.2,10.8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,002900,11001002900,Washington,Frequent physical distress,8,total population,1,-999,-999,6.4,5.7,7.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,003000,11001003000,Washington,Frequent physical distress,8,total population,1,-999,-999,7.5,6.9,8.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,003100,11001003100,Washington,Frequent physical distress,8,total population,1,-999,-999,8.3,7.6,9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,003200,11001003200,Washington,Frequent physical distress,8,total population,1,-999,-999,9.8,8.9,10.7,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,003301,11001003301,Washington,Frequent physical distress,8,total population,1,-999,-999,5.8,5.1,6.5,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,003302,11001003302,Washington,Frequent physical distress,8,total population,1,-999,-999,6.3,5.6,7,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,003400,11001003400,Washington,Frequent physical distress,8,total population,1,-999,-999,6.7,5.6,7.8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,003500,11001003500,Washington,Frequent physical distress,8,total population,1,-999,-999,6.9,6,7.8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,003600,11001003600,Washington,Frequent physical distress,8,total population,1,-999,-999,7.4,6.6,8.2,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,003700,11001003700,Washington,Frequent physical distress,8,total population,1,-999,-999,7.2,6.4,8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,003800,11001003800,Washington,Frequent physical distress,8,total population,1,-999,-999,6.4,5.6,7.2,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,003900,11001003900,Washington,Frequent physical distress,8,total population,1,-999,-999,5.2,4.6,5.8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,004001,11001004001,Washington,Frequent physical distress,8,total population,1,-999,-999,5.2,4.7,5.7,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,004002,11001004002,Washington,Frequent physical distress,8,total population,1,-999,-999,4.4,4.1,4.7,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,004100,11001004100,Washington,Frequent physical distress,8,total population,1,-999,-999,5.6,5.1,6.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,004201,11001004201,Washington,Frequent physical distress,8,total population,1,-999,-999,4.2,3.7,4.7,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,004202,11001004202,Washington,Frequent physical distress,8,total population,1,-999,-999,4.4,3.9,4.9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,004300,11001004300,Washington,Frequent physical distress,8,total population,1,-999,-999,5.9,5.2,6.6,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,004400,11001004400,Washington,Frequent physical distress,8,total population,1,-999,-999,4.9,4.5,5.3,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,004600,11001004600,Washington,Frequent physical distress,8,total population,1,-999,-999,7.9,7.1,8.7,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,004701,11001004701,Washington,Frequent physical distress,8,total population,1,-999,-999,12.3,11.3,13.3,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,004702,11001004702,Washington,Frequent physical distress,8,total population,1,-999,-999,7.4,6.6,8.2,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,004801,11001004801,Washington,Frequent physical distress,8,total population,1,-999,-999,6.9,6.1,7.7,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,004802,11001004802,Washington,Frequent physical distress,8,total population,1,-999,-999,8.8,7.9,9.7,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,004901,11001004901,Washington,Frequent physical distress,8,total population,1,-999,-999,8.5,7.5,9.5,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,004902,11001004902,Washington,Frequent physical distress,8,total population,1,-999,-999,8.2,7.2,9.2,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,005001,11001005001,Washington,Frequent physical distress,8,total population,1,-999,-999,5.9,5.3,6.5,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,005002,11001005002,Washington,Frequent physical distress,8,total population,1,-999,-999,6.7,5.9,7.5,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,005201,11001005201,Washington,Frequent physical distress,8,total population,1,-999,-999,5.1,4.6,5.6,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,005301,11001005301,Washington,Frequent physical distress,8,total population,1,-999,-999,4.6,4.3,4.9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,005500,11001005500,Washington,Frequent physical distress,8,total population,1,-999,-999,5.4,5.1,5.7,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,005600,11001005600,Washington,Frequent physical distress,8,total population,1,-999,-999,6.6,5.9,7.3,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,005800,11001005800,Washington,Frequent physical distress,8,total population,1,-999,-999,6.2,5.6,6.8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,005900,11001005900,Washington,Frequent physical distress,8,total population,1,-999,-999,5.3,4.5,6.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,006202,11001006202,Washington,Frequent physical distress,8,total population,1,-999,-999,,,,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,006400,11001006400,Washington,Frequent physical distress,8,total population,1,-999,-999,17.6,15.8,19.4,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,006500,11001006500,Washington,Frequent physical distress,8,total population,1,-999,-999,5.6,5.1,6.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,006600,11001006600,Washington,Frequent physical distress,8,total population,1,-999,-999,5,4.6,5.4,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,006700,11001006700,Washington,Frequent physical distress,8,total population,1,-999,-999,5.4,4.9,5.9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,006801,11001006801,Washington,Frequent physical distress,8,total population,1,-999,-999,7.5,6.7,8.3,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,006802,11001006802,Washington,Frequent physical distress,8,total population,1,-999,-999,6.8,6,7.6,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,006804,11001006804,Washington,Frequent physical distress,8,total population,1,-999,-999,15.1,13.4,16.8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,006900,11001006900,Washington,Frequent physical distress,8,total population,1,-999,-999,5.9,5.3,6.5,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007000,11001007000,Washington,Frequent physical distress,8,total population,1,-999,-999,5.5,4.8,6.2,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007100,11001007100,Washington,Frequent physical distress,8,total population,1,-999,-999,10.6,9.4,11.8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007200,11001007200,Washington,Frequent physical distress,8,total population,1,-999,-999,5.6,4.8,6.4,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007301,11001007301,Washington,Frequent physical distress,8,total population,1,-999,-999,5.1,4.7,5.5,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007304,11001007304,Washington,Frequent physical distress,8,total population,1,-999,-999,14.8,13.4,16.2,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007401,11001007401,Washington,Frequent physical distress,8,total population,1,-999,-999,19.5,17.6,21.4,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007403,11001007403,Washington,Frequent physical distress,8,total population,1,-999,-999,15.5,14.1,16.9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007404,11001007404,Washington,Frequent physical distress,8,total population,1,-999,-999,14.5,13.1,15.9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007406,11001007406,Washington,Frequent physical distress,8,total population,1,-999,-999,14.1,12.8,15.4,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007407,11001007407,Washington,Frequent physical distress,8,total population,1,-999,-999,13,11.7,14.3,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007408,11001007408,Washington,Frequent physical distress,8,total population,1,-999,-999,17.5,16,19,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007409,11001007409,Washington,Frequent physical distress,8,total population,1,-999,-999,14.7,13.3,16.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007502,11001007502,Washington,Frequent physical distress,8,total population,1,-999,-999,17.4,15.7,19.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007503,11001007503,Washington,Frequent physical distress,8,total population,1,-999,-999,14.9,13.3,16.5,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007504,11001007504,Washington,Frequent physical distress,8,total population,1,-999,-999,16.3,14.8,17.8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007601,11001007601,Washington,Frequent physical distress,8,total population,1,-999,-999,14.1,12.7,15.5,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007603,11001007603,Washington,Frequent physical distress,8,total population,1,-999,-999,13.1,11.7,14.5,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007604,11001007604,Washington,Frequent physical distress,8,total population,1,-999,-999,12.5,11,14,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007605,11001007605,Washington,Frequent physical distress,8,total population,1,-999,-999,14,12.6,15.4,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007703,11001007703,Washington,Frequent physical distress,8,total population,1,-999,-999,18.1,16.5,19.7,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007707,11001007707,Washington,Frequent physical distress,8,total population,1,-999,-999,14.4,13,15.8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007708,11001007708,Washington,Frequent physical distress,8,total population,1,-999,-999,17.1,15.6,18.6,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007709,11001007709,Washington,Frequent physical distress,8,total population,1,-999,-999,15,13.7,16.3,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007803,11001007803,Washington,Frequent physical distress,8,total population,1,-999,-999,13.5,12.1,14.9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007804,11001007804,Washington,Frequent physical distress,8,total population,1,-999,-999,14.7,13.3,16.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007806,11001007806,Washington,Frequent physical distress,8,total population,1,-999,-999,15.5,14.2,16.8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007807,11001007807,Washington,Frequent physical distress,8,total population,1,-999,-999,13.2,11.9,14.5,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007808,11001007808,Washington,Frequent physical distress,8,total population,1,-999,-999,12.8,11.4,14.2,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007809,11001007809,Washington,Frequent physical distress,8,total population,1,-999,-999,13.1,11.8,14.4,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007901,11001007901,Washington,Frequent physical distress,8,total population,1,-999,-999,11.5,10.1,12.9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007903,11001007903,Washington,Frequent physical distress,8,total population,1,-999,-999,10.3,9,11.6,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,008001,11001008001,Washington,Frequent physical distress,8,total population,1,-999,-999,6,5.4,6.6,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,008002,11001008002,Washington,Frequent physical distress,8,total population,1,-999,-999,6.2,5.6,6.8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,008100,11001008100,Washington,Frequent physical distress,8,total population,1,-999,-999,5.3,4.8,5.8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,008200,11001008200,Washington,Frequent physical distress,8,total population,1,-999,-999,5.4,4.8,6,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,008301,11001008301,Washington,Frequent physical distress,8,total population,1,-999,-999,4.8,4.3,5.3,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,008302,11001008302,Washington,Frequent physical distress,8,total population,1,-999,-999,5.8,5.1,6.5,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,008402,11001008402,Washington,Frequent physical distress,8,total population,1,-999,-999,6.9,6.1,7.7,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,008410,11001008410,Washington,Frequent physical distress,8,total population,1,-999,-999,6.3,5.5,7.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,008701,11001008701,Washington,Frequent physical distress,8,total population,1,-999,-999,8.1,7.1,9.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,008702,11001008702,Washington,Frequent physical distress,8,total population,1,-999,-999,11.5,10,13,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,008802,11001008802,Washington,Frequent physical distress,8,total population,1,-999,-999,11.5,10.1,12.9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,008803,11001008803,Washington,Frequent physical distress,8,total population,1,-999,-999,12.2,11,13.4,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,008804,11001008804,Washington,Frequent physical distress,8,total population,1,-999,-999,12.9,11.3,14.5,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,008903,11001008903,Washington,Frequent physical distress,8,total population,1,-999,-999,15.1,13.3,16.9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,008904,11001008904,Washington,Frequent physical distress,8,total population,1,-999,-999,13.5,11.8,15.2,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009000,11001009000,Washington,Frequent physical distress,8,total population,1,-999,-999,12.4,10.7,14.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009102,11001009102,Washington,Frequent physical distress,8,total population,1,-999,-999,13.1,11.6,14.6,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009201,11001009201,Washington,Frequent physical distress,8,total population,1,-999,-999,7.7,6.8,8.6,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009203,11001009203,Washington,Frequent physical distress,8,total population,1,-999,-999,9.8,8.5,11.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009204,11001009204,Washington,Frequent physical distress,8,total population,1,-999,-999,15.4,14.1,16.7,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009301,11001009301,Washington,Frequent physical distress,8,total population,1,-999,-999,8.8,8.1,9.5,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009302,11001009302,Washington,Frequent physical distress,8,total population,1,-999,-999,8.8,8,9.6,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009400,11001009400,Washington,Frequent physical distress,8,total population,1,-999,-999,10.6,9.3,11.9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009501,11001009501,Washington,Frequent physical distress,8,total population,1,-999,-999,10.3,9.4,11.2,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009503,11001009503,Washington,Frequent physical distress,8,total population,1,-999,-999,8.5,7.7,9.3,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009504,11001009504,Washington,Frequent physical distress,8,total population,1,-999,-999,9.3,8.2,10.4,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009505,11001009505,Washington,Frequent physical distress,8,total population,1,-999,-999,10.1,8.8,11.4,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009507,11001009507,Washington,Frequent physical distress,8,total population,1,-999,-999,11.7,10.4,13,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
